sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
12158,17,17,223,736,993,3,3,0
12159,17,16,295,591,919,3,3,0
12160,17,16,357,539,929,3,3,0
12161,16,16,323,573,928,3,3,0
12162,17,19,325,598,959,3,3,0
12163,16,17,316,611,960,3,3,0
12164,18,19,272,600,909,3,3,0
12165,13,14,376,557,960,3,3,0
12166,18,19,311,593,941,3,3,0
12167,23,17,244,665,949,3,3,0
12168,23,16,299,688,1026,3,3,0
12169,17,16,302,600,935,3,3,0
12170,18,17,328,603,966,3,3,0
12171,17,17,302,577,913,3,3,0
12172,18,18,347,579,962,3,3,0
12173,17,17,335,594,963,3,3,0
12174,17,17,291,605,930,3,3,0
12175,17,17,274,619,927,3,3,0
12176,24,15,252,575,866,3,3,0
12177,13,15,252,532,812,3,3,0
12178,13,17,299,596,925,3,3,0
12179,13,15,325,575,928,3,3,0
12180,13,14,328,596,951,3,3,0
12181,13,19,254,717,1003,3,3,0
12182,19,22,374,506,921,3,3,0
12183,20,17,333,552,922,3,3,0
12184,18,15,285,602,920,3,3,0
12185,13,14,255,627,909,3,3,0
12186,20,16,246,685,967,3,3,0
12187,17,12,319,561,909,3,3,0
12188,17,12,266,579,874,3,3,0
12189,17,12,316,564,909,3,3,0
12190,17,12,286,515,830,3,3,0
12191,17,12,323,565,917,3,3,0
12192,17,12,321,567,917,3,3,0
12193,13,12,306,582,913,3,3,0
12194,18,14,301,536,869,3,3,0
12195,17,12,313,569,911,3,3,0
12196,17,12,317,617,963,3,3,0
12197,17,12,317,547,893,3,3,0
12198,12,13,310,611,946,3,3,0
12199,17,12,324,586,939,3,3,0
12200,12,13,251,704,980,3,3,0
12201,17,12,318,566,913,3,3,0
12202,12,12,252,698,974,3,3,0
12203,12,12,234,700,958,3,3,0
12204,17,11,322,573,923,3,3,0
12205,12,12,253,646,923,3,3,0
12206,17,12,355,585,969,3,3,0
12207,17,12,288,579,896,3,3,0
12208,12,13,308,583,916,3,3,0
12209,18,13,317,549,897,3,3,0
12210,12,13,229,774,1028,3,3,0
12211,17,12,337,549,915,3,3,0
12212,11,13,303,614,941,3,3,0
12213,17,12,334,593,956,3,3,0
12214,12,12,258,690,972,3,3,0
12215,17,12,323,564,916,3,3,0
12216,12,12,243,690,957,3,3,0
12217,17,12,350,531,910,3,3,0
12218,18,13,255,586,872,3,3,0
12219,17,13,277,514,821,3,3,0
12220,19,15,235,655,924,3,3,0
12221,18,12,311,600,941,3,3,0
12222,17,12,292,571,892,3,3,0
12223,17,12,304,556,889,3,3,0
12224,17,12,262,568,859,3,3,0
12225,17,12,337,529,895,3,3,0
12226,18,13,317,486,834,3,3,0
12227,17,12,329,542,900,3,3,0
12228,12,13,253,672,950,3,3,0
12229,17,12,257,594,880,3,3,0
12230,12,12,254,707,985,3,3,0
12231,18,12,260,541,831,3,3,0
12232,17,12,351,595,975,3,3,0
12233,17,12,349,568,946,3,3,0
12234,17,12,340,548,917,3,3,0
12235,12,12,319,579,922,3,3,0
12236,13,13,262,684,972,3,3,0
12237,17,12,341,551,921,3,3,0
12238,13,14,332,620,979,3,3,0
12239,12,13,249,728,1002,3,3,0
12240,12,13,252,640,917,3,3,0
12241,17,12,348,583,960,3,3,0
12242,12,13,253,743,1021,3,3,0
12243,12,13,303,570,898,3,3,0
12244,12,13,253,681,959,3,3,0
12245,17,12,322,544,895,3,3,0
12246,12,13,254,697,976,3,3,0
12247,17,12,339,594,962,3,3,0
12248,12,12,240,695,959,3,3,0
12249,17,12,270,559,858,3,3,0
12250,16,11,276,569,872,3,3,0
12251,17,11,341,555,924,3,3,0
12252,12,14,279,586,891,3,3,0
12253,13,14,322,583,932,3,3,0
12254,12,14,326,559,911,3,3,0
12255,13,14,325,565,917,3,3,0
12256,18,14,299,612,943,3,3,0
12257,17,12,318,562,909,3,3,0
12258,17,12,317,570,916,3,3,0
12259,17,12,283,552,864,3,3,0
12260,12,12,255,719,998,3,3,0
12261,11,13,305,581,910,3,3,0
12262,17,12,260,577,866,3,3,0
12263,17,12,279,573,881,3,3,0
12264,13,12,232,653,910,3,3,0
12265,17,12,339,591,959,3,3,0
12266,17,13,320,605,955,3,3,0
12267,17,13,254,598,882,3,3,0
12268,18,14,271,596,899,3,3,0
12269,17,13,353,571,954,3,3,0
12270,17,12,337,588,954,3,3,0
12271,17,12,325,468,822,3,3,0
12272,17,12,336,571,936,3,3,0
12273,17,12,343,489,861,3,3,0
12274,17,12,285,572,886,3,3,0
12275,17,12,314,542,885,3,3,0
12276,19,16,229,715,979,3,3,0
12277,18,13,237,674,942,3,3,0
12278,20,16,237,656,929,3,3,0
12279,16,17,283,510,826,3,3,0
12280,16,17,231,718,982,3,3,0
12281,10,12,317,637,976,3,3,0
12282,18,14,233,2199,2464,3,3,0
12283,16,18,268,598,900,3,3,0
12284,14,18,343,527,902,3,3,0
12285,14,17,255,689,975,3,3,0
12286,20,17,322,619,978,3,3,0
12287,16,17,290,594,917,3,3,0
12288,13,14,243,684,954,3,3,0
12289,18,18,255,554,845,3,3,0
12290,17,17,398,491,923,3,3,0
12291,14,17,257,777,1065,3,2,1
12292,17,19,308,535,879,3,3,0
12293,20,17,273,601,911,3,3,0
12294,16,17,296,625,954,3,3,0
12295,15,17,346,585,963,3,3,0
12296,15,19,326,593,953,3,3,0
12297,20,17,377,585,999,3,3,0
12298,17,19,333,516,885,3,3,0
12299,21,17,284,587,909,3,3,0
12300,18,15,239,703,975,3,3,0
12301,19,16,294,611,940,3,3,0
12302,13,15,313,591,932,3,3,0
12303,15,12,226,714,967,3,3,0
12304,21,16,242,667,946,3,3,0
12305,13,20,324,553,910,3,3,0
12306,13,15,299,743,1070,3,2,1
12307,16,19,280,569,884,3,3,0
12308,18,14,279,620,931,3,3,0
12309,17,15,248,707,987,3,3,0
